Compound,Compound ID,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Link,Description,Neutral mass (Da)_x,m/z_x,Retention time (min)_x,Neutral mass (Da)_y,m/z_y,Retention time (min)_y,Chromatographic peak width (min),Identifications,1.1,1.2,2.1,2.2,3.1,3.2,4.1,4.2,5.1,5.2,6.1,6.2,categoria_quimica,metabolismo,tipo_composto,pubchem_cid,formula,massa_api,iupac,uso_descricao,chebi_id,chebi_nome,ontologia,chebi_definicao,modo_ionizacao,media,std,cv,media_log,media_norm,score_norm,metadata_ok,cv_norm,estabilidade,frag_norm,isotope_norm,confianca
9.61_436.2626m/z,1002128,M-H,C26H35N3O3,34.7,0.0,4.64133116340688,78.8759056288907,,N-propan-2-yl-3-[3-[(4-propan-2-yloxyphenyl)methylcarbamoyl]phenyl]piperidine-1-carboxamide,,436.262595068392,9.61408333333333,,436.262595068392,9.61408333333333,0.0999166666666671,6,63.3782574609663,44.2891567284335,55.051467835898,39.4200155380788,200.45931988956,135.085075074915,48.211693033796,26.1133120059995,44.2491637665677,42.2598225728688,30.341141045098,20.0882980394523,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,85.34452867095423,112.83581386560616,1.3221212375622173,4.458345440349596,0.23418060825125325,0.4224598930481285,0,0.30509875933319225,0.6949012406668078,0.0,0.7971196801099893,0.3668402687889586
9.59_428.2600m/z,1303,M-H,C29H35NO2,35.1,0.02,1.15075524873936,76.8643995133593,,Mifepristone,,428.25999691537,9.58553333333333,,428.25999691537,9.58553333333333,0.1349,12,96.5748497669805,74.6104395957225,135.874465942482,116.075811508171,246.0668918285,196.122252464169,118.170662304992,95.3769560490255,67.1685941815437,70.5856656703401,63.045471102037,49.1513336994155,Não classificado,Indeterminado,Indeterminado,55245.0,C29H35NO2,429.6,"(8S,11R,13S,14S,17S)-11-[4-(dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one","Mifepristone is a 3-oxo-Delta(4) steroid, a tertiary amino compound and an acetylenic compound. It has a role as a hormone antagonist, a contraceptive drug, a synthetic oral contraceptive and an abortifacient. It derives from a hydride of an estrane.",CHEBI:50692,,,,Negativo,126.19063745443444,105.73871174578551,0.8379283430117086,4.845687043279079,0.2746347603670698,0.4331550802139038,1,0.163722248543272,0.836277751456728,0.0002063983488132095,0.7767699701391596,0.4972778241262533
9.57_777.5615m/z,999099,2M-H,C26H35N3,34.1,0.0,3.36217917660348,74.4932049208686,,"2-(4-tert-butylphenyl)-N,N-bis(2-methylpropyl)quinazolin-4-amine",,777.561537520753,9.57126666666667,,777.561537520753,9.57126666666667,0.106366666666666,13,4.72583007812511,3.43090826273101,9.94329828024382,7.28076171875131,21.5792201812551,7.1364440918012,1.86938476562545,0.0,24.1662597656361,18.7400512695188,17.5965863523677,10.6906433105388,Não classificado,Indeterminado,Indeterminado,1566033.0,C26H35N3,389.6,"2-(4-tert-butylphenyl)-N,N-bis(2-methylpropyl)quinazolin-4-amine",,,,,,Negativo,65.30658516171528,205.13587423000183,3.1411208183988584,4.194289215965657,0.2066024431701819,0.4064171122994653,1,0.8362172799916686,0.16378272000833138,0.0,0.7527814165528645,0.37041865373661786
9.57_529.2751m/z,176913,M-H,C21H38N8O8,36.2,0.0,2.01393504171407,83.4631921554852,,Leu Glu Asn Arg,,529.275051733552,9.57126666666667,,529.275051733552,9.57126666666667,0.206266666666668,131,266.090307656247,186.843909331009,212.722073521117,162.879119932589,241.33169440038,171.938355147879,175.907904032114,127.602892356376,223.023865163143,203.035155415422,190.001598958959,162.096178926605,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,204.45138380300418,111.24542876407621,0.5441167806976789,5.325209430780107,0.3247163200554509,0.4625668449197863,0,0.07793401419040359,0.9220659858095964,0.0,0.8435276674626063,0.43853149698865035
9.57_497.3856m/z,CSID24605044,M-H,C30H50N4O2,35.5,0.0,-0.998774528509317,78.7840649586618,http://nonlinear.com/redirect/outbound?p=chemspider&param=24605044,"N-{2-[4-(2-Oxo-2,3-dihydro-1H-benzimidazol-1-yl)-1-piperidinyl]ethyl}hexadecanamide",,497.38560278539,9.57126666666667,,497.38560278539,9.57126666666667,0.306183333333333,9,967.948167764233,661.285386617794,1779.71866464687,1474.60975947821,2282.13151758793,1780.04336983537,528.689225334468,345.975778949611,3908.62758733754,3560.63919619195,1730.72289258189,1428.18240231594,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,1496.8236298638474,1155.7003482413763,0.7721018864102914,7.311768420072078,0.5321935415365913,0.44385026737967925,0,0.14450198559287947,0.8554980144071205,0.0,0.7961905598909385,0.4695717250047925
9.57_425.1448m/z,1007770,M-H2O-H,C25H24N4O2S,34.6,0.0,1.49579161810028,75.0189221722396,,"1-[3-(4-methylphenyl)-4-oxothieno[3,2-d]pyrimidin-2-yl]-N-phenylpiperidine-3-carboxamide",,425.144820281792,9.57126666666667,,425.144820281792,9.57126666666667,0.0713833333333334,65,30.5041217901556,35.0019658161872,50.974343509547,69.0376890897448,92.3338983616017,118.264969348965,83.5173378934576,84.6300350572094,1.73532110452646,14.8037567138701,48.0530186682487,39.773022632884,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,78.81039763820402,105.3081699558479,1.3362217817918844,4.379653792186044,0.22596201287968348,0.4197860962566846,0,0.3092158906787067,0.6907841093212933,0.0,0.7580999157159829,0.35778032622684924
9.56_605.2340m/z,1013863,2M-H,C15H17N3O4,37.0,0.0,-4.17881751085992,89.7004542336633,,"N-[[5-(4-methoxyphenyl)-1,2,4-oxadiazol-3-yl]methyl]oxolane-3-carboxamide",,605.234002261402,9.55698333333333,,605.234002261402,9.55698333333333,0.114183333333335,67,12142.0118672054,11031.9892802364,9684.60271833718,8997.3155078927,13752.1196663811,12772.0182429852,10460.3428870524,9636.09506322152,1874.21560439339,7568.94120120305,18713.8860704933,16256.730479838,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,9536.07568391674,5553.510480611949,0.582368540759207,9.162942185367571,0.7255310620293394,0.48395721925133695,1,0.08910291078086759,0.9108970892191324,0.0,0.9066278854151862,0.65080295555275
9.56_277.2133m/z,CSID12135,2M-H,C7H13N3,38.4,0.0,-4.67690267796563,97.2034905533188,http://nonlinear.com/redirect/outbound?p=chemspider&param=12135,"N,N-Dimethylhistamine",,277.213316351279,9.55698333333333,,277.213316351279,9.55698333333333,0.0856499999999993,19,877.931803706502,623.413558960974,1326.52228373173,1109.92986314136,2765.10422440573,2263.82035064601,2055.96027107902,1762.75773842297,26.8408355713117,272.374945039062,1052.06706544266,747.56788431399,aralkylamine,Metabolismo secundário,Natural,12656.0,C7H13N3,139.20,"2-(1H-imidazol-5-yl)-N,N-dimethylethanamine",,CHEBI:178169,"Na,Na-Dimethylhistamine",aralkylamine | alkylamines | amine | organic amino compound | organic molecular entity,,Negativo,1083.647223153281,860.8340102859954,0.7943858406069401,6.989010073154213,0.49848449720953025,0.5213903743315508,1,0.15100854057619706,0.8489914594238029,0.0,0.982533502518048,0.6036279434599704
9.54_581.2984m/z,CSID10242628,M-H,C30H47ClN2O7,30.9,1.04,-2.62154075751406,56.6491801232383,http://nonlinear.com/redirect/outbound?p=chemspider&param=10242628,malyngamide R,,581.298377025994,9.54271666666667,,581.298377025994,9.54271666666667,0.114183333333335,4,13.2081348224613,16.9216883999937,17.8171296975224,22.4475653045283,17.3112575496783,14.2161209352821,81.8484193086562,78.1655835055238,1.41797982556269,5.25834241452435,9.46627865879861,10.2845243562195,Ácido graxo / Lipídio,Lipídios,Natural,21606577.0,C30H47ClN2O7,583.2,"(E,7S)-N-[(E,2Z)-2-(chloromethylidene)-6-[(2R)-2-(hydroxymethyl)-3-methoxy-5-oxo-2H-pyrrol-1-yl]-4-methoxy-6-oxohex-4-enyl]-7-methoxy-N-methyltetradec-4-enamide",Malyngamide R is a fatty amide.,,Malyngamide R,fatty amide | fatty acid derivative | lipid | organic molecular entity | carbon group molecular entity,,Negativo,62.80029417652942,151.3026954818271,2.409267304648614,4.155757801257503,0.20257820280960015,0.3208556149732621,1,0.6225278654053518,0.37747213459464823,0.010732714138286895,0.5722596042947192,0.35888534165120056
9.48_614.3511m/z,264720,M-H,C27H49N7O9,38.4,0.0,-1.29882094780735,93.7380089311534,,Gln Val Lys Glu Leu,,614.351100507681,9.47918333333333,,614.351100507681,9.47918333333333,0.220533333333334,17,194.405530604244,88.3041392082876,147.013798071277,99.3494595023415,263.736564809641,162.186592580232,420.670924409104,299.911302621558,88.1371381544451,67.7535675828303,66.416956058391,54.3273595433351,Peptídeo (pentapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,184.00311549905004,167.12161377623985,0.90825426147256,5.22037266547193,0.3137671154798731,0.5213903743315508,0,0.1842562817395284,0.8157437182604717,0.0,0.9474744264477394,0.4472025754425101
9.46_378.1718m/z,1004527,M-H2O-H,C24H23N5O,37.5,0.0,-1.60688461036278,89.6487384209546,,2-(4-methoxyphenyl)-4-(4-pyridin-2-ylpiperazin-1-yl)quinazoline,,378.171781022253,9.46491666666667,,378.171781022253,9.46491666666667,0.1349,43,112.004254646272,236.946018682488,35.9113245080691,78.3933864771903,73.3375172818159,137.445902785633,38.1784060461648,63.9645339647991,84.5502835487519,126.483444392673,78.417163579642,152.390411912768,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,114.68995325108479,95.03510351524238,0.8286262294238358,4.750913795952936,0.26473659467857885,0.49732620320855625,0,0.161006181502995,0.8389938184970049,0.0,0.9061046944681632,0.42741416625613116
9.45_921.5004m/z,1028036,2M-H,C25H31N7O2,38.0,0.0,-0.203557584909505,90.0300364088991,,"1-[1-(3,4-dimethyl-2-phenylpyrazolo[3,4-d]pyridazin-7-yl)piperidine-4-carbonyl]piperidine-4-carboxamide",,921.500382318311,9.45063333333333,,921.500382318311,9.45063333333333,0.0713666666666661,11,8.38920714482768,0.0,59.796669581604,48.6553127334102,6.96429443359182,5.60701810174522,55.7718531394496,52.1751795476425,6.37590735859669,5.68690954734771,24.9250757091673,21.0212402343749,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,87.59426308452872,240.97492594790535,2.751035484086028,4.484067104775662,0.23686699184003984,0.5106951871657756,0,0.7223186579834626,0.2776813420165374,0.0,0.909962154014132,0.3395023097977655
9.41_1013.5601m/z,44191,2M-H,C27H41NO8,38.5,0.0,0.890812055706749,93.5258551754844,,DELTALINE,,1013.56006190831,9.40781666666667,,1013.56006190831,9.40781666666667,0.220533333333332,10,73.1654411100211,42.9020020049875,376.58116330753,345.676253359423,289.840268731859,214.31872248669,432.526952220017,360.437601337174,76.5894388731119,74.3395854725656,362.972537458125,328.336894630016,tertiary amino compound,Metabolismo secundário,Natural,441728.0,C27H41NO8,507.6,"[(1R,2S,3S,4S,5R,6S,8R,12S,16R,19S,20R,21S)-14-ethyl-2-hydroxy-4,6,19-trimethoxy-16-methyl-9,11-dioxa-14-azaheptacyclo[10.7.2.12,5.01,13.03,8.08,12.016,20]docosan-21-yl] acetate","Deltaline is a diterpene alkaloid, a tertiary alcohol, an acetate ester, a tertiary amino compound, an organic polycyclic compound and a cyclic acetal. It derives from a hydride of an aconitane.",CHEBI:4387,deltaline,tertiary amino compound | organic amino compound | organic molecular entity | carbon group molecular entity | p-block molecular entity,,Negativo,285.76105282617834,255.7856110197167,0.8951031237112113,5.6586493004320335,0.3595409479971926,0.5240641711229946,1,0.18041636176023362,0.8195836382397663,0.0,0.9453281404564855,0.5594348380283348
9.37_568.3467m/z,264655,M-H2O-H,C26H49N7O8,36.0,0.0,0.497279963176102,80.3714968722077,,Leu Gln Lys Ser Leu,,568.346712525988,9.365,,568.346712525988,9.365,0.142733333333332,2,62.7399358325907,28.6756590604869,60.6646003580584,38.9864016570536,113.966076427037,66.5524543519142,198.366095109807,121.184356748934,41.8373036325089,17.3043212890652,30.039498028989,24.4842532277162,Peptídeo (pentapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,98.75090487501065,144.52679801271313,1.4635491005944825,4.602676127157506,0.2492545778815447,0.45721925133689845,0,0.3463934128256562,0.6536065871743437,0.0,0.8122500581890901,0.373635991542281
9.35_453.2678m/z,1002013,M-H2O-H,C29H36N4O2,33.4,0.0,3.87197805961822,71.5292343150696,,1-(4-benzyl-3-oxoquinoxalin-2-yl)-N-cyclooctylpiperidine-3-carboxamide,,453.267813965454,9.35071666666667,,453.267813965454,9.35071666666667,0.0713666666666661,14,2.27894592285179,1.45501708984378,4.46791723700974,4.01167297363395,10.1210326552399,9.00818116945465,5.19926446676388,1.6999816894554,1.21009826660213,4.26634216308511,3.11540273517509,2.59814453124989,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,36.575037966606146,119.96918608944175,3.2800837062418466,3.626339946060514,0.14728553534246147,0.3877005347593583,0,0.8767922005112495,0.12320779948875049,0.0,0.7227959535585647,0.24126205374458434
9.35_132.9227m/z,CSID9016,M-H2O-H,C2HCl2F3,31.0,0.0,-1.06163906726572,56.1976632352193,http://nonlinear.com/redirect/outbound?p=chemspider&param=9016,Dichlorotrifluoroethane,,132.922737573775,9.35071666666667,,132.922737573775,9.35071666666667,0.0571000000000002,2,8.32517134021201,14.1535644531235,5.30087779399948,11.4570851221165,6.55668677023829,11.6306764116745,3.47946006771921,8.83598279845403,5.22881974742124,12.9699630737261,5.73192824066624,8.71607860145378,Não classificado,Indeterminado,Indeterminado,9385.0,C2HCl2F3,152.93,"2,2-dichloro-1,1,1-trifluoroethane",,,,,,Negativo,17.475696332946182,33.37677232222368,1.9098965607052738,2.9164561566758853,0.07314491480719132,0.32352941176470595,1,0.47671966754896705,0.5232803324510329,0.0,0.5676917644819673,0.3466379255946891
9.34_483.3711m/z,CSID13950390,2M-H,C14H26O3,37.2,0.0,4.18223235726732,91.1056132396919,http://nonlinear.com/redirect/outbound?p=chemspider&param=13950390,7-Oxotetradecanoic acid,,483.371139342611,9.33645,,483.371139342611,9.33645,0.0856333333333321,29,22.492824480059,8.57426403775789,30.8121332526176,31.2343293428536,52.3162384033498,38.0127006381127,6.57663986662319,6.92342049418156,118.854614257853,107.1622802199,33.9181209206432,30.7043410152626,Ácido graxo / Lipídio,Lipídios,Natural,14402359.0,C14H26O3,242.35,7-oxotetradecanoic acid,,CHEBI:180095,7-Oxotetradecanoic acid,long-chain fatty acid | fatty acid | lipid | organic molecular entity | carbon group molecular entity,,Negativo,70.02067830513036,123.90294511170897,1.769519349295288,4.262971078372322,0.2137756114753243,0.4893048128342248,1,0.43573178737367774,0.5642682126263223,0.0,0.9208433919029841,0.47407160611507193
9.34_378.1721m/z,1004527,M-H2O-H,C24H23N5O,38.3,0.0,-0.747120778786901,92.6321407132577,,2-(4-methoxyphenyl)-4-(4-pyridin-2-ylpiperazin-1-yl)quinazoline,,378.172122512073,9.33645,,378.172122512073,9.33645,0.0999166666666653,43,44.0441852323028,79.4486235244224,10.3018364352529,27.8903805613475,29.3478226666375,59.7852774332403,14.4229290611228,22.7261032406383,31.4430465206705,41.2453150927852,27.9232519684753,61.5502609403323,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,59.831257513521486,93.8650594603629,1.5688297950139187,4.108103760706832,0.19760119081091448,0.5187165775401069,0,0.3771336764645458,0.6228663235354541,0.0,0.9362867410977543,0.38701657290573127
9.32_301.2140m/z,1081933,M-H,C15H30N2O4,36.9,0.0,2.40638210603558,87.1137834985573,,1-[4-(dimethylamino)-4-(2-methoxyethyl)piperidin-1-yl]-2-(2-methoxyethoxy)ethanone,,301.214008276082,9.32216666666667,,301.214008276082,9.32216666666667,0.0856499999999993,21,95.7246032399923,54.5905262782687,167.202851646046,126.660571179903,0.0,0.0,0.0,0.0,0.0,0.0,236.84782409683,163.684651873712,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,82.51765737553576,101.72401003320353,1.2327544584822632,4.425058075076395,0.23070405905511127,0.4812834224598931,0,0.27900510213777546,0.7209948978622245,0.0,0.880459434400791,0.39415084909520876
9.31_471.3689m/z,CSID29786314,2M-H,C14H24N2O,37.9,0.0,-3.19720068846508,93.1492334759244,http://nonlinear.com/redirect/outbound?p=chemspider&param=29786314,"(8aR,9R,10R,12aS)-10-Amino-9-methyldecahydro-1H,5H-pyrrolo[2,1-k][1]benzazepin-5-one",,471.368939281609,9.3079,,471.368939281609,9.3079,0.0571000000000002,5,7.13582731234961,1.93141174316176,10.4244689941408,9.18343012492436,15.735000848779,12.0812072753951,3.41227722167895,1.47241210937523,30.4743041992143,28.0184159954589,7.85963439941651,7.13262088816399,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,43.966989313833395,123.31739648812749,2.8047723624625798,3.8059286497718983,0.16604187001778759,0.5080213903743315,0,0.7380089592066391,0.2619910407933609,0.0,0.9415179892988083,0.32364110009313857
9.27_653.3717m/z,CSID10242744,M-H2O-H,C38H56O10,33.5,0.0,3.33306129082661,71.3388327294354,http://nonlinear.com/redirect/outbound?p=chemspider&param=10242744,"(1R,2R,6S,7S,8R,10S,11S,12R,14S,16S,17R,18R)-6,7-Dihydroxy-8-(hydroxymethyl)-16-isopropenyl-4,18-dimethyl-5-oxo-14-[(1E)-1-pentadecen-1-yl]-9,13,15,19-tetraoxahexacyclo[12.4.1.0~1,11~.0~2,6~.0~8,10~.0",,,,,653.371747988242,9.26508333333333,0.106350000000001,8,48.0005489773572,29.7532348632809,36.2252238092273,38.5121154784953,33.342887859964,25.3644104003865,53.4298230241128,36.9316287373025,7.55209729718504,6.18945312500637,24.8120117187669,18.9361267685844,,,,,,,,,,,,,Negativo,72.97759952723176,167.66458479927698,2.2974801293198546,4.303762338287062,0.218035871207577,0.39037433155080226,0,0.5898878143494343,0.41011218565056573,0.0,0.7208697267299585,0.30223112096913335
9.25_667.4815m/z,CSID9029514,2M-H,C20H34N2S,37.9,0.0,0.311497273929902,89.7806100280691,http://nonlinear.com/redirect/outbound?p=chemspider&param=9029514,"(3S,6R,8aR,12aR)-6-Hexyldodecahydropyrido[2,1-j]quinolin-3-yl thiocyanate",,667.481471800358,9.2508,,667.481471800358,9.2508,0.398266666666666,1,71.4226410381942,29.197296142577,158.865174174271,128.686950922015,125.959462918918,78.7801513671831,3.39450067281967,0.0,335.660828828724,296.976074099513,98.423217713804,91.2530945159046,tetralins,Metabolismo secundário,Natural,71461207.0,C11H12O4,208.21,"(3S,4R)-4,8-dihydroxy-3-methoxy-3,4-dihydro-2H-naphthalen-1-one","4,8-dihydroxy-methoxy-3,4-dihydro-1(2H)-naphthalenone is a member of tetralins.",CHEBI:212140,"4,8-dihydroxy-methoxy-3,4-dihydro-1(2H)-naphthalenone",tetralins | benzenoid aromatic compound | carbocyclic compound | organic cyclic compound | organic molecule,,Negativo,149.66797601387725,179.8980607417965,1.2019809817239482,5.015078581483953,0.2923260979405339,0.5080213903743315,1,0.27001974357937675,0.7299802564206233,0.0,0.9074387937967443,0.520298660092605
9.23_907.4865m/z,1001802,2M-H,C27H30N6O,36.4,0.0,-2.70923930600943,85.4115368795844,,"1-(3,4-dimethyl-2-phenylpyrazolo[3,4-d]pyridazin-7-yl)-N-[(2-methylphenyl)methyl]piperidine-3-carboxamide",,907.486481455254,9.2301,,907.486481455254,9.2301,0.0635333333333321,18,11.4135129451824,6.87139886617564,32.1033290148345,32.0349924908196,0.0,0.0,36.6741954219958,29.5533447265705,13.4124511316613,12.1673583984316,4.57656860351244,16.0593579244925,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,79.39879221278075,238.65296433029513,3.005750562183985,4.386999153842991,0.22672916615102967,0.4679144385026738,0,0.796691349925795,0.20330865007420496,0.0,0.863238395534711,0.3102472360796296
9.17_771.4492m/z,CSID113377890,M-H2O-H,C40H71O13P,33.5,0.0,4.82186549120429,73.2304806048497,http://nonlinear.com/redirect/outbound?p=chemspider&param=113377890,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(tridecanoyloxy)-2-propanyl (6Z,9Z,12Z)-6,9,12-octadecatrienoate",,771.449199387366,9.173,,771.449199387366,9.173,0.149183333333333,10,11.3985289931322,6.26000135963225,40.334898056607,39.0785957332339,20.7111575125501,18.5754004062711,94.5240841999338,74.0777587891214,11.7328858922767,10.683717974924,150.847108457865,144.987448598594,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,100.27384181153626,199.42179615781188,1.9887718726547177,4.617828152948677,0.25083706308732423,0.39037433155080226,0,0.49974998566470646,0.5002500143352935,0.0,0.7400068724410208,0.3268226650984387
9.14_493.2772m/z,1039731,2M-H,C12H17N5O,38.5,0.0,-4.43324221714969,97.6433410213642,,"4-(3-propan-2-yl-[1,2,4]triazolo[4,3-b]pyridazin-6-yl)morpholine",,493.277152653187,9.14445,,493.277152653187,9.14445,0.0713833333333334,31,80.2021060605663,54.0652190863268,38.4813435184561,37.7141716555497,63.912162716506,41.5264129638684,31.1299327846612,31.0972008231018,42.0714331455533,41.6157269098099,47.2489786297071,55.3223564624655,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,76.20061767212565,121.18431929189582,1.5903325064020486,4.346407457932993,0.22248974898395352,0.5240641711229946,0,0.3834121211563016,0.6165878788436985,0.0,0.9869833172047375,0.40097095087785267
9.09_907.4853m/z,1001802,2M-H,C27H30N6O,36.3,0.0,-4.04247449854264,86.0627981474679,,"1-(3,4-dimethyl-2-phenylpyrazolo[3,4-d]pyridazin-7-yl)-N-[(2-methylphenyl)methyl]piperidine-3-carboxamide",,907.485270216122,9.08736666666667,,907.485270216122,9.08736666666667,0.0856333333333339,17,79.0026032726456,47.0299847858709,46.645673686589,43.473999261866,18.2576558496167,11.3566284179697,53.751555670858,37.6329786352117,33.6324633780835,26.0082729989232,23.6956637176274,17.9134297886886,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,96.78382473905279,234.10210560976262,2.4188143653233944,4.582759172145907,0.24717444106786562,0.4652406417112299,0,0.6253154530417897,0.3746845469582103,0.0,0.8698269799861,0.34151846765085897
9.07_500.2848m/z,240433,M-H,C21H39N7O7,36.5,0.416,1.89343019844351,84.1240682040143,,Val Asp Ile Arg,,500.284769348951,9.07308333333333,,500.284769348951,9.07308333333333,0.0571000000000002,125,11.5324097275775,9.32800292968176,6.31863684650999,3.64808654785008,12.2201158524665,14.9849298017954,1.65382378413263,10.3600007295621,2.58033549909848,8.4127349853525,13.6000823378569,11.3290166584039,Peptídeo (tetrapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,43.95185917018372,131.40377449222024,2.98972050268496,3.805592120911764,0.16600672277412393,0.47058823529411775,0,0.7920108312621933,0.2079891687378067,0.004293085655314758,0.8502135213162907,0.29499369410876636
9.04_712.5298m/z,103471,M-H2O-H,C40H78NO8P,34.8,0.0,1.56717924848779,75.6417617176685,,"1,2-Dierucoyl-SN-Glycero-3-Phosphoethanolamine",,712.529810437242,9.04453333333333,,712.529810437242,9.04453333333333,0.249083333333335,73,0.0,0.0,51.2189942300009,44.3190986157583,77.6241426392692,50.9886475801256,58.1234565654895,33.6192016601499,97.4737546444602,72.4051512419562,0.0,0.0,Não classificado,Indeterminado,Indeterminado,53479873.0,C49H94NO8P,856.2,[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(Z)-docos-13-enoyl]oxypropyl] (Z)-docos-13-enoate,,,,,,Negativo,86.23905649627036,183.16138942697003,2.123879792619152,4.468652126239071,0.23525704371707817,0.4251336898395722,1,0.5391993177793127,0.46080068222068726,0.0,0.764400967455263,0.42762124634857646
9.03_628.2901m/z,CSID10237142,M-H,C37H43NO8,35.0,0.0,-2.29837804998617,77.5732516171919,http://nonlinear.com/redirect/outbound?p=chemspider&param=10237142,Aristolin,,628.290144201297,9.03026666666667,,628.290144201297,9.03026666666667,0.206266666666668,25,4571.33096236036,3055.22566784283,2888.65142470452,2147.59737995534,7177.29500561256,5531.4499525492,2274.37032147227,1770.50636735421,2981.64442491135,2338.25271933116,2594.28027367449,2046.94141881698,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,2858.204737818088,1858.6170547650843,0.6502742893722602,7.95829880144705,0.5997175002279111,0.43048128342245995,0,0.10893029344083653,0.8910697065591635,0.0,0.7839411811107927,0.4872772648919632
9.03_522.2641m/z,45345,M-H,C34H37NO4,34.2,0.0,-1.66175180566542,72.8956984706986,,Deoxynojirimycin Tetrabenzyl Ether,,522.264112689009,9.03026666666667,,522.264112689009,9.03026666666667,0.263366666666668,25,589.437148471976,559.684604461708,365.581033510523,411.005028979749,583.793592055331,533.32864451414,332.866656695365,299.459625929489,368.417091177774,374.069667509185,436.947910567107,354.594553943214,Não classificado,Indeterminado,Indeterminado,11027759.0,C34H37NO4,523.7,"(2R,3R,4R,5S)-3,4,5-tris(phenylmethoxy)-2-(phenylmethoxymethyl)piperidine",,,,,,Negativo,410.03428122651695,152.00104805007277,0.3707032680179787,6.018676620328132,0.3971423826346645,0.4090909090909093,1,0.027300067219250462,0.9726999327807495,0.0,0.7366199976605827,0.5375017670430478
9.03_426.2812m/z,CSID143897,M-H2O-H,C30H39NO2,34.7,0.0,2.09825346928412,75.8803406692823,http://nonlinear.com/redirect/outbound?p=chemspider&param=143897,"(6R,8S,11R,13S,14S,17R)-11-[4-(Dimethylamino)phenyl]-6,13-dimethyl-1,4′,5′,6,7,8,11,12,13,14,15,16-dodecahydro-3′H-spiro[cyclopenta[a]phenanthrene-17,2′-furan]-3(2H)-one",,426.281172228239,9.03026666666667,,426.281172228239,9.03026666666667,0.277633333333334,2,1290.14561188243,987.108092040544,820.475827469661,691.879851752754,1652.31671709474,1294.27361208148,721.822900609524,569.315380814773,883.566980879737,777.765128601024,884.909348040784,740.986644552776,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,839.2769667653666,399.9336473898378,0.476521652835548,6.733731559830616,0.47182308069297707,0.4224598930481285,0,0.058197327776576616,0.9418026722234234,0.0,0.7668145879921326,0.45874033781520335
9.03_366.2617m/z,CSID66423990,M-H2O-H,C25H39NS,34.7,0.0,-2.10091296267664,76.0006434941119,http://nonlinear.com/redirect/outbound?p=chemspider&param=66423990,1-(4-Dodecylcyclohexyl)-4-isothiocyanatobenzene,,366.261670439579,9.03026666666667,,366.261670439579,9.03026666666667,0.249083333333335,1,443.134013468996,451.298595517806,265.561026933094,342.570070018566,576.605454985621,545.602798759914,224.683088035337,230.674519674233,289.972986848603,320.298247754526,302.309377235077,297.48356155411,Não classificado,Indeterminado,Indeterminado,85778022.0,C25H39NS,385.7,1-(4-dodecylcyclohexyl)-4-isothiocyanatobenzene,,,,,,Negativo,333.2489769922949,143.52382115679853,0.4306804553525065,5.811886155370921,0.37554508231316397,0.4224598930481285,1,0.044812437945426845,0.9551875620545731,0.0,0.7680316499612965,0.5368611309902971
